customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,InternetService
CUST-03084,Male,Yes,No,No,173,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,44.2583831332141,7656.70028204604,Yes,No
CUST-03085,Female,Yes,No,No,66,No,No,No,Yes,No,No,One year,No,Electronic check,407.70044054475966,26908.229075954136,No,No
CUST-03086,Male,Yes,Yes,No,249,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),666.8427299436236,166043.83975596228,No,No
CUST-03087,Female,No,Yes,No,92,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.68263918646211,9078.802805154513,No,No
CUST-03088,Female,Yes,Yes,No,17,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),296.08149831103015,5033.385471287513,No,No
CUST-03089,Male,No,Yes,No,90,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,385.27853998589745,34675.06859873077,No,No
CUST-03090,Male,No,No,No,67,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,426.53027258828826,28577.52826341531,Yes,No
CUST-03091,Female,No,Yes,No,28,No,No,Yes,No,No,No,Two year,Yes,Electronic check,313.37499347666244,8774.499817346548,No,No
CUST-03092,Female,Yes,No,Yes,43,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.28712828636139,2506.3465163135397,Yes,No
CUST-03093,Female,Yes,No,No,61,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,137.45692528845206,8384.872442595575,Yes,No
CUST-03094,Male,Yes,No,No,381,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),516.7835044902841,196894.51521079827,Yes,No
CUST-03095,Male,No,No,No,59,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,45.10999142937463,2661.4894943331033,Yes,No
CUST-03096,Female,Yes,Yes,No,112,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,607.0089475315114,67985.00212352927,No,No
CUST-03097,Female,Yes,No,No,133,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,485.1684249306528,64527.400515776826,No,No
CUST-03098,Male,Yes,Yes,No,135,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),846.1413314122489,114229.0797406536,No,No
CUST-03099,Male,Yes,Yes,No,119,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),373.19892012272743,44410.67149460456,No,No
CUST-03100,Female,Yes,Yes,Yes,21,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.73875629894492,1695.5138822778433,No,No
CUST-03101,Female,No,Yes,No,255,Yes,No,No,No,Yes,No,One year,No,Electronic check,278.9592338114946,71134.60462193112,No,No
CUST-03102,Female,Yes,Yes,No,5,No,No,No,Yes,No,No,Two year,Yes,Electronic check,211.57483767453078,1057.8741883726539,No,No
CUST-03103,Female,No,Yes,No,102,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,322.37821433904804,32882.5778625829,No,No
CUST-03104,Male,No,Yes,Yes,143,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),699.6160864230212,100045.10035849204,No,No
CUST-03105,Female,Yes,No,Yes,123,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,238.85029631740198,29378.586447040445,No,No
CUST-03106,Female,No,Yes,No,73,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),221.22726509093565,16149.590351638302,No,No
CUST-03107,Male,No,No,No,160,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),375.9036026281898,60144.57642051036,Yes,No
CUST-03108,Female,Yes,No,No,79,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,230.27594123230898,18191.79935735241,Yes,No
CUST-03109,Female,No,Yes,Yes,101,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,34.10185145923035,3444.286997382266,No,No
CUST-03110,Female,No,No,No,139,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,445.55101823655355,61931.59153488094,Yes,No
CUST-03111,Female,Yes,No,No,159,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),428.580649615002,68144.32328878532,Yes,No
CUST-03112,Female,No,Yes,Yes,114,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),169.49382133292897,19322.295631953904,No,No
CUST-03113,Male,Yes,Yes,No,83,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,763.2962394641291,63353.58787552272,No,No
CUST-03114,Female,No,Yes,Yes,157,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.09307668292229,16028.613039218799,No,No
CUST-03115,Female,No,No,No,408,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,472.53047775470196,192792.4349239184,Yes,No
CUST-03116,Male,Yes,Yes,Yes,264,No,No,No,No,No,Yes,One year,Yes,Electronic check,332.36969948537563,87745.60066413917,Yes,No
CUST-03117,Male,No,No,No,269,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),465.38943215213084,125189.7572489232,Yes,No
CUST-03118,Female,No,Yes,No,13,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,39.600635006266145,514.80825508146,Yes,No
CUST-03119,Female,No,Yes,No,53,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,610.8419944443561,32374.625705550876,No,No
CUST-03120,Female,No,No,Yes,78,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,914.1396684635035,71302.89414015328,No,No
CUST-03121,Male,No,No,No,148,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,253.44564635909074,37509.95566114543,Yes,No
CUST-03122,Female,Yes,No,No,77,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,426.209959541296,32818.16688467979,No,No
CUST-03123,Female,No,Yes,No,43,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,292.80207704415295,12590.489312898577,No,No
CUST-03124,Female,Yes,No,No,212,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,474.43706283450496,100580.65732091505,Yes,No
CUST-03125,Female,No,Yes,Yes,18,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,167.8330168592303,3020.9943034661455,No,No
CUST-03126,Female,No,No,Yes,87,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),953.4099947558232,82946.66954375661,No,No
CUST-03127,Female,No,No,No,248,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,497.52082247126805,123385.16397287448,Yes,No
CUST-03128,Female,Yes,Yes,No,117,Yes,No,No,Yes,No,No,Two year,No,Electronic check,606.2550485308093,70931.8406781047,No,No
CUST-03129,Female,No,Yes,No,120,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),248.0755275400765,29769.06330480918,No,No
CUST-03130,Female,No,Yes,No,34,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),446.74832272621217,15189.442972691213,No,No
CUST-03131,Female,Yes,No,No,90,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,417.56670098990713,37581.00308909164,Yes,No
CUST-03132,Female,Yes,Yes,No,99,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),392.688423778703,38876.1539540916,No,No
CUST-03133,Female,Yes,Yes,Yes,268,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,420.1544924198039,112601.40396850744,No,No
CUST-03134,Female,Yes,No,No,207,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,733.4560027909127,151825.39257771894,Yes,No
CUST-03135,Male,No,Yes,Yes,336,No,No,No,Yes,No,No,One year,Yes,Mailed check,360.4792023451366,121121.0119879659,Yes,No
CUST-03136,Male,Yes,No,Yes,33,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,495.8226217019261,16362.14651616356,No,No
CUST-03137,Male,Yes,No,Yes,179,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),84.77795616846899,15175.25415415595,Yes,No
CUST-03138,Female,Yes,Yes,No,34,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,328.8353589007784,11180.402202626465,No,No
CUST-03139,Female,Yes,No,No,134,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,369.8389015989973,49558.41281426564,Yes,No
CUST-03140,Female,No,Yes,No,47,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),614.6386904518787,28888.0184512383,No,No
CUST-03141,Female,Yes,Yes,Yes,104,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),265.39818995669464,27601.411755496243,No,No
CUST-03142,Female,Yes,No,No,335,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),560.2139876900159,187671.68587615533,No,No
CUST-03143,Female,No,Yes,No,72,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,291.9836075623573,21022.819744489723,No,No
CUST-03144,Female,No,No,Yes,186,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,248.90584350283257,46296.48689152686,No,No
CUST-03145,Female,No,Yes,No,71,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),395.1602286455449,28056.37623383369,No,No
CUST-03146,Female,No,No,Yes,24,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),341.4817530644472,8195.562073546733,No,No
CUST-03147,Female,No,No,No,77,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,152.77590487427707,11763.744675319334,No,No
CUST-03148,Female,No,Yes,Yes,49,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,158.599756705407,7771.3880785649435,No,No
CUST-03149,Female,No,Yes,Yes,128,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.62448782282267,7887.934441321302,No,No
CUST-03150,Female,Yes,No,No,70,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),417.74627687870236,29242.239381509164,Yes,No
CUST-03151,Female,No,Yes,Yes,47,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,172.38450713286363,8102.071835244591,No,No
CUST-03152,Female,No,Yes,No,7,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),504.47537594852275,3531.327631639659,No,No
CUST-03153,Female,Yes,No,No,99,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),522.9624558435648,51773.28312851292,Yes,No
CUST-03154,Female,No,Yes,Yes,220,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),67.81418859697933,14919.121491335454,No,No
CUST-03155,Male,Yes,Yes,Yes,95,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,298.9691585813512,28402.070065228367,No,No
CUST-03156,Female,Yes,No,No,168,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),737.878887278564,123963.65306279875,No,No
CUST-03157,Male,No,Yes,No,175,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),369.2883205531704,64625.456096804824,No,No
CUST-03158,Male,Yes,Yes,Yes,174,No,No,No,No,No,No,One year,Yes,Credit card (automatic),94.75327362532671,16487.069610806848,Yes,No
CUST-03159,Male,No,No,Yes,7,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),669.9078439546507,4689.354907682555,Yes,No
CUST-03160,Female,Yes,No,Yes,254,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,349.37116259658035,88740.27529953141,Yes,No
CUST-03161,Female,Yes,Yes,No,68,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),365.4719422353084,24852.09207200097,Yes,No
CUST-03162,Female,No,No,No,0,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,641.0154934418996,0.0,Yes,No
CUST-03163,Female,No,No,Yes,0,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,542.0536770755208,0.0,No,No
CUST-03164,Male,Yes,Yes,No,11,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),456.08784093983576,5016.966250338193,No,No
CUST-03165,Female,No,No,Yes,151,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,481.9235935803249,72770.46263062906,No,No
CUST-03166,Female,No,Yes,No,68,No,No,No,No,No,No,Two year,No,Credit card (automatic),140.35758123116784,9544.315523719413,No,No
CUST-03167,Female,No,No,Yes,71,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,260.1383730741221,18469.82448826267,No,No
CUST-03168,Female,No,No,Yes,1,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,121.61825357450877,121.61825357450877,No,No
CUST-03169,Female,No,No,No,27,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,338.33009121133944,9134.912462706165,No,No
CUST-03170,Female,No,No,No,4,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,64.38641831363451,257.54567325453803,No,No
CUST-03171,Female,Yes,No,No,160,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,265.7586212774171,42521.37940438674,No,No
CUST-03172,Female,No,No,No,162,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),818.3708910861018,132576.0843559485,Yes,No
CUST-03173,Female,No,No,No,57,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,417.2894675690976,23785.499651438564,No,No
CUST-03174,Male,Yes,Yes,No,88,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,459.27071912763404,40415.823283231795,No,No
CUST-03175,Female,Yes,No,No,52,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,130.41971877573755,6781.825376338353,Yes,No
CUST-03176,Male,Yes,Yes,Yes,15,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,93.76957433142012,1406.5436149713018,No,No
CUST-03177,Female,Yes,No,No,273,No,No,No,Yes,No,No,One year,Yes,Electronic check,471.426747512573,128699.50207093243,No,No
CUST-03178,Male,Yes,No,Yes,145,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),400.3471882225161,58050.34229226483,Yes,No
CUST-03179,Female,Yes,No,No,31,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,186.20433346376947,5772.334337376854,Yes,No
CUST-03180,Female,No,Yes,No,7,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),343.5365313773007,2404.755719641105,No,No
CUST-03181,Female,No,No,No,126,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,27.975782736353935,3524.9486247805958,Yes,No
CUST-03182,Female,No,Yes,Yes,158,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),229.10046039322486,36197.872742129526,No,No
CUST-03183,Female,Yes,Yes,Yes,288,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),384.1569445033014,110637.20001695081,No,No
CUST-03184,Male,Yes,No,No,111,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),690.7079431127534,76668.58168551562,Yes,No
CUST-03185,Female,No,Yes,No,4,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),175.84794453601344,703.3917781440538,No,No
CUST-03186,Female,No,Yes,No,99,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.85384476596366,10974.530631830403,No,No
CUST-03187,Female,No,No,Yes,66,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,732.9886568855597,48377.25135444694,No,No
CUST-03188,Female,No,No,No,39,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,166.66356272849563,6499.87894641133,Yes,No
CUST-03189,Female,Yes,No,No,84,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),123.68665074837489,10389.67866286349,Yes,No
CUST-03190,Female,Yes,No,Yes,162,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),378.55258224453854,61325.518323615244,Yes,No
CUST-03191,Female,No,No,No,27,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),172.0345184548846,4644.931998281884,Yes,No
CUST-03192,Female,No,No,Yes,152,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,582.6020193300068,88555.50693816104,No,No
CUST-03193,Male,Yes,Yes,Yes,125,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),281.2587559339118,35157.34449173897,No,No
CUST-03194,Female,No,Yes,Yes,47,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.21365962746088,4287.042002490662,No,No
CUST-03195,Female,Yes,No,No,177,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),506.6095886852202,89669.89719728398,No,No
CUST-03196,Male,No,Yes,Yes,34,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,483.952690485835,16454.39147651839,No,No
CUST-03197,Male,Yes,No,No,231,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),622.1549007110241,143717.78206424657,Yes,No
CUST-03198,Female,Yes,No,No,183,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,141.3998529633455,25876.173092292225,Yes,No
CUST-03199,Female,No,Yes,No,166,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),379.995474624745,63079.24878770767,No,No
CUST-03200,Female,No,Yes,No,183,No,No,No,No,No,No,Month-to-month,No,Electronic check,460.4983871521209,84271.20484883813,No,No
CUST-03201,Female,No,Yes,No,113,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,470.43385218065214,53159.02529641369,No,No
CUST-03202,Female,No,No,Yes,105,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,392.5421669628293,41216.92753109708,No,No
CUST-03203,Female,Yes,No,No,53,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.188191156489275,3083.9741312939314,Yes,No
CUST-03204,Female,No,Yes,Yes,117,No,No,No,No,Yes,No,One year,No,Credit card (automatic),40.92965524786702,4788.7696640004415,No,No
CUST-03205,Male,No,Yes,Yes,1,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),81.93897040788755,81.93897040788755,No,No
CUST-03206,Female,Yes,No,Yes,190,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),368.9806258715725,70106.31891559878,No,No
CUST-03207,Female,Yes,Yes,Yes,79,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,261.4712906746839,20656.23196330003,No,No
CUST-03208,Male,No,No,Yes,27,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,288.51605813679697,7789.933569693519,No,No
CUST-03209,Female,Yes,No,No,398,Yes,No,No,Yes,No,No,One year,No,Mailed check,553.9438183471898,220469.63970218154,No,No
CUST-03210,Female,Yes,Yes,No,45,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,600.3500117972721,27015.750530877245,No,No
CUST-03211,Male,Yes,No,No,98,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,399.8895599655359,39189.17687662252,Yes,No
CUST-03212,Male,No,No,No,59,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),141.96765802235132,8376.091823318728,Yes,No
CUST-03213,Female,Yes,No,No,16,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),189.0127870549133,3024.204592878613,No,No
CUST-03214,Male,Yes,No,No,178,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,99.58145378056459,17725.498772940497,Yes,No
CUST-03215,Female,Yes,No,Yes,319,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),143.2454146357352,45695.287268799526,Yes,No
CUST-03216,Male,Yes,Yes,Yes,108,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),145.8177143219326,15748.313146768722,No,No
CUST-03217,Male,Yes,No,No,176,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),57.2698959723253,10079.501691129253,Yes,No
CUST-03218,Female,Yes,No,No,55,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),379.8680476783064,20892.742622306854,No,No
CUST-03219,Female,Yes,Yes,No,41,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),390.81952482907826,16023.600517992209,No,No
CUST-03220,Male,Yes,No,No,98,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),247.27408713764427,24232.86053948914,Yes,No
CUST-03221,Female,No,Yes,No,132,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),309.3256669738507,40830.98804054829,No,No
CUST-03222,Male,No,No,No,132,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,140.75543659541933,18579.71763059535,Yes,No
CUST-03223,Male,Yes,No,No,208,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,218.53758141466244,45455.816934249786,Yes,No
CUST-03224,Female,Yes,No,No,270,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,285.66710645575756,77130.11874305454,Yes,No
CUST-03225,Male,No,Yes,Yes,132,No,No,Yes,No,Yes,No,One year,No,Electronic check,41.521767089999386,5480.873255879919,No,No
CUST-03226,Female,No,Yes,Yes,61,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,86.54883311059679,5279.478819746404,No,No
CUST-03227,Female,No,Yes,Yes,130,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.848851965874,11290.35075556362,No,No
CUST-03228,Male,Yes,No,No,16,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,332.81338003540696,5325.014080566511,Yes,No
CUST-03229,Male,No,Yes,Yes,93,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,161.50572818199706,15020.032720925727,No,No
CUST-03230,Female,No,No,Yes,163,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,660.1806927943445,107609.45292547815,No,No
CUST-03231,Female,Yes,Yes,No,420,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,167.26078963983167,70249.5316487293,Yes,No
CUST-03232,Male,No,Yes,Yes,156,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),396.6455028964378,61876.6984518443,No,No
CUST-03233,Female,No,No,Yes,98,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,392.30120307720176,38445.51790156577,No,No
CUST-03234,Female,Yes,Yes,No,27,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,607.2073144714772,16394.597490729884,No,No
CUST-03235,Female,No,Yes,Yes,16,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),383.0533103342773,6128.852965348437,No,No
CUST-03236,Male,No,Yes,Yes,28,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,312.40006930422015,8747.201940518164,No,No
CUST-03237,Male,No,Yes,No,184,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),649.0121962251188,119418.24410542187,No,No
CUST-03238,Female,Yes,Yes,No,0,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),290.9285552973794,0.0,No,No
CUST-03239,Male,No,Yes,No,73,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),397.3393580863534,29005.773140303798,Yes,No
CUST-03240,Male,No,Yes,Yes,155,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),283.26376471013447,43905.883530070845,No,No
CUST-03241,Male,No,No,No,162,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,164.61183151714485,26667.116705777466,Yes,No
CUST-03242,Female,No,No,Yes,114,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,208.3333469072622,23750.00154742789,No,No
CUST-03243,Male,No,Yes,No,50,Yes,No,No,No,No,No,One year,Yes,Mailed check,732.2233547484674,36611.16773742337,No,No
CUST-03244,Female,No,Yes,No,89,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,104.42286394740653,9293.634891319181,No,No
CUST-03245,Female,No,Yes,No,328,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),234.7102609650202,76984.96559652663,No,No
CUST-03246,Female,No,Yes,No,27,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,324.69963021612784,8766.890015835452,No,No
CUST-03247,Female,No,No,No,272,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,531.2579467394337,144502.16151312596,No,No
CUST-03248,Female,Yes,No,No,223,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),381.12278861663316,84990.38186150919,Yes,No
CUST-03249,Female,No,No,Yes,149,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,360.21320691920295,53671.76783096124,No,No
CUST-03250,Female,Yes,Yes,Yes,78,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),356.3473224929685,27795.09115445154,No,No
CUST-03251,Female,Yes,No,No,186,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,154.728436890425,28779.489261619052,Yes,No
CUST-03252,Female,Yes,No,No,126,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),372.48873705147605,46933.58086848598,Yes,No
CUST-03253,Male,Yes,Yes,Yes,228,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,135.2780606682482,30843.39783236059,Yes,No
CUST-03254,Female,No,No,No,153,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),129.36154219535132,19792.315955888753,Yes,No
CUST-03255,Male,No,Yes,No,387,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),516.8298106163157,200013.13670851418,No,No
CUST-03256,Female,No,No,No,170,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,54.37432064602849,9243.634509824842,Yes,No
CUST-03257,Male,No,Yes,Yes,132,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,33.73154764608408,4452.564289283098,No,No
CUST-03258,Female,Yes,No,No,5,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),25.0616934562684,125.308467281342,No,No
CUST-03259,Female,No,Yes,Yes,125,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),245.74385627211143,30717.98203401393,No,No
CUST-03260,Female,No,Yes,No,256,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),366.4135526751074,93801.86948482749,No,No
CUST-03261,Male,Yes,Yes,Yes,4,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),122.66303451788976,490.652138071559,No,No
CUST-03262,Female,Yes,No,No,181,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),384.1351005756074,69528.45320418495,No,No
CUST-03263,Female,Yes,Yes,No,8,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),354.0641685135435,2832.513348108348,No,No
CUST-03264,Female,No,No,Yes,202,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,412.15124741635447,83254.5519781036,No,No
CUST-03265,Female,No,No,Yes,295,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,874.8034575223037,258067.01996907959,No,No
CUST-03266,Female,Yes,No,No,341,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,471.63693800149184,160828.19585850873,No,No
CUST-03267,Male,Yes,Yes,No,1,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,495.92691157631634,495.92691157631634,No,No
CUST-03268,Male,Yes,No,No,142,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,100.0731375971701,14210.385538798155,Yes,No
